x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
3113.0,1320.0,278.25,0.0,68.25,543.5,976.25,178.25,0.0,4.5,8.75,29.0,0.0,0.0,0.0,0.0,26.75,25.0,1.25,0.0,97.75,663.0,915.75,185.75,0.5,44.0,314.0,533.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.5,1.75,0.25,0.0,13.0,105.0,126.25,0.0,0.0,2.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1964.75,971.25,2476.5,2162.5,1690.25,1439.25,1222.25,1069.75,1036.0,977.5,2481.75,940.5,971.25,1061.75,1207.0,1417.0,1690.25,2235.75,3591.5,Batik Tambal
2888.5,1981.0,260.5,0.0,4.0,388.5,931.0,53.0,0.0,0.0,32.75,92.5,0.0,0.0,0.0,1.25,2.0,5.25,0.0,0.0,0.25,193.5,221.0,27.75,0.0,0.25,116.5,371.5,0.0,0.0,0.0,63.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,43.25,0.0,0.0,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,683.5,2664.5,2420.0,1952.0,1495.75,1269.25,1128.25,1016.75,989.25,914.75,982.25,1007.75,1140.5,1261.25,1482.0,1830.0,2280.25,2930.5,Batik Tambal
1695.75,592.75,14.5,0.0,3.75,1063.5,922.0,0.0,0.0,0.0,116.5,10.75,0.0,0.0,0.0,0.0,0.5,7.5,0.0,0.0,5.5,1129.25,1516.0,0.5,0.0,51.0,1093.75,293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,15.0,0.0,0.0,81.25,1458.0,244.75,0.0,0.0,5.75,75.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,14.75,0.0,0.0,67.25,402.0,1424.75,3216.0,2244.75,1635.75,1256.5,1089.0,959.75,848.0,785.5,746.0,794.25,817.5,879.25,1001.25,1170.0,1412.75,1811.75,2859.25,Batik Tambal
1252.5,1385.0,3458.0,1027.5,0.0,12.75,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25,75.5,2.0,0.0,213.0,844.0,31.5,0.0,0.0,23.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,103.75,4.25,0.0,0.0,257.0,293.75,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25,0.0,0.0,0.0,54.0,629.0,2690.0,2594.25,2204.5,1981.0,1701.25,1661.75,1587.0,1419.0,1451.25,1462.5,1533.0,1553.5,1783.0,1973.5,2240.25,2584.25,3503.5,Batik Tambal
5744.5,2019.5,33.75,0.0,1.25,1716.0,298.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,3.25,1027.5,1125.0,0.5,0.0,2.25,1251.5,369.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,85.5,489.5,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1686.0,3611.0,2103.5,1473.5,1062.75,902.0,735.5,664.0,626.75,639.0,643.75,661.75,748.5,891.0,1123.25,1476.0,2224.0,5784.75,Batik Tambal
2132.5,1494.0,234.75,0.0,0.0,489.5,1656.25,150.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.25,2.5,0.0,0.0,0.5,174.25,1148.75,455.0,0.0,0.0,196.5,3428.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.0,328.25,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.5,2830.75,1963.75,1423.0,1131.75,878.0,745.25,705.5,654.25,634.75,653.75,702.0,815.5,928.25,1212.75,1672.0,2519.75,4993.75,Batik Tambal
5040.25,1960.75,0.0,0.0,0.0,550.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.5,0.0,0.0,4766.75,1470.5,0.0,0.0,0.0,352.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.25,0.0,0.0,1719.25,518.25,0.0,0.0,0.0,119.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,261.5,3678.75,3711.0,1642.75,1055.75,841.5,676.25,585.75,529.25,519.5,516.75,555.5,545.0,640.0,651.25,791.25,1063.25,1584.75,7005.75,Batik Tambal
3101.25,41.75,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.75,57.25,0.0,0.0,55.75,3158.25,1255.0,0.0,0.0,0.0,879.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,110.0,74.0,0.0,0.0,11.75,2620.25,952.5,0.0,0.0,1.0,570.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.25,0.0,0.0,20.5,1841.0,2146.5,3478.5,1793.5,1108.25,756.75,604.5,484.25,445.0,399.25,402.5,400.0,465.25,467.75,609.75,807.0,1132.25,1869.75,6169.0,Batik Tambal
3258.75,2816.25,6.0,0.0,0.0,212.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,134.0,0.0,0.0,0.0,1549.25,1108.25,0.25,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,1111.0,865.25,0.0,0.0,0.0,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,82.75,0.0,0.0,0.0,1422.25,1878.25,3623.5,2120.25,1458.25,1147.5,816.75,761.0,658.25,636.5,614.75,669.75,707.5,763.25,898.5,1102.75,1496.0,2169.75,5320.75,Batik Tambal
3397.25,187.0,244.25,284.5,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,262.0,607.75,0.0,122.5,439.25,1025.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,678.75,0.0,0.0,60.25,1865.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1358.5,0.0,0.0,0.0,2639.75,1139.75,2985.5,1908.25,1307.25,979.5,731.5,613.75,582.75,554.75,535.25,544.0,599.0,653.75,789.0,1015.75,1324.25,2004.75,4595.25,Batik Tambal
4383.75,767.25,386.75,20.5,4.75,145.0,36.25,5.5,0.0,0.0,0.25,43.5,0.0,0.0,0.0,0.0,303.25,150.5,54.0,15.0,150.75,1995.75,565.25,66.25,0.0,8.75,100.5,44.75,0.0,0.0,0.0,27.25,4.0,0.0,0.0,0.0,13.25,217.0,75.0,26.0,0.0,78.5,1101.25,186.75,0.0,0.0,2.25,35.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,94.75,23.0,0.0,0.0,55.75,367.0,1598.0,3552.25,2382.5,1756.0,1399.5,1136.0,1063.0,893.0,871.5,872.0,848.75,918.5,999.25,1196.5,1337.75,1697.5,2197.0,4606.25,Batik Tambal
3950.75,3220.0,3.25,0.0,0.0,1045.75,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,30.75,0.0,0.0,0.0,2079.75,2751.75,0.0,0.0,0.0,582.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,843.0,363.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.25,1812.5,3581.0,1817.5,1191.25,864.0,725.75,545.5,518.25,437.75,538.75,452.25,533.25,531.5,678.75,830.25,1237.75,1972.5,6160.25,Batik Tambal
3271.25,2742.75,5.5,0.0,0.0,202.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,149.5,0.0,0.0,0.0,1444.5,1168.75,0.0,0.0,0.0,104.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,1020.25,937.0,0.0,0.0,0.0,67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,81.75,0.0,0.0,0.0,1459.25,1873.75,3633.75,2065.75,1474.5,1090.5,886.0,734.75,693.75,675.75,631.0,651.0,671.75,770.0,867.25,1170.0,1477.0,2213.75,5277.25,Batik Tambal
1168.75,1031.5,18.0,0.0,0.0,1206.25,792.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.75,2058.25,45.25,0.0,1.75,1987.0,554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.25,426.5,0.0,0.0,9.5,158.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,0.25,0.0,0.0,206.5,1576.25,1102.75,2392.5,2233.5,1829.5,1539.75,1368.5,1168.75,1064.0,1001.5,1995.0,1007.0,1030.5,1115.75,1366.25,1571.75,1981.5,2882.0,5601.25,Batik Tambal
9594.75,3.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336.0,353.25,0.0,0.0,890.5,6317.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5,3645.5,84.0,0.0,0.0,482.5,1896.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,769.5,7.25,0.0,0.0,88.0,233.0,7447.75,3752.25,1429.25,802.5,544.5,381.75,303.75,257.75,237.75,283.5,225.0,269.25,309.75,374.5,517.25,855.25,1558.5,12527.5,Batik Tambal
4485.75,1881.0,39.5,0.0,0.0,649.75,1012.5,47.25,0.0,0.0,29.0,50.25,0.0,0.0,0.0,0.0,23.0,12.75,0.0,0.0,0.75,656.25,541.25,19.5,0.0,0.0,314.0,579.25,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,7.75,5.75,0.0,0.0,0.5,222.75,108.25,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,198.5,927.25,2899.5,2099.25,1384.5,1039.25,866.25,718.0,633.5,624.75,589.0,584.75,683.75,754.0,872.0,1084.25,1566.25,2328.75,5077.5,Batik Tambal
3271.25,2742.75,5.5,0.0,0.0,202.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,149.5,0.0,0.0,0.0,1444.5,1168.75,0.0,0.0,0.0,104.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,1020.25,937.0,0.0,0.0,0.0,67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,81.75,0.0,0.0,0.0,1459.25,1873.75,3633.75,2065.75,1474.5,1090.5,886.0,734.75,693.75,675.75,631.0,651.0,671.75,770.0,867.25,1170.0,1477.0,2213.75,5277.25,Batik Tambal
1083.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,135.75,110.5,0.25,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,222.75,0.0,0.0,0.0,607.0,680.75,7.75,0.0,0.0,100.0,44.75,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,93.5,759.0,0.0,0.0,0.25,4215.5,1496.5,0.0,0.0,0.0,657.25,3.25,939.75,3247.25,2388.5,1679.5,1238.5,1055.25,866.25,778.0,711.5,712.0,737.5,819.75,879.5,1092.75,1278.0,1752.5,2416.5,4488.0,Batik Tambal
3415.0,2274.5,5.5,0.0,0.0,867.75,114.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,106.25,0.25,0.0,0.0,2446.75,2474.75,0.0,0.0,0.0,641.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,13.0,0.0,0.0,0.0,942.75,713.25,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,51.75,1553.5,3094.25,1684.5,1186.75,963.75,754.0,663.25,623.5,605.0,558.25,578.75,624.5,685.75,785.5,963.75,1248.5,1865.0,5414.25,Batik Tambal
3323.25,2841.5,118.0,0.0,0.0,519.5,2362.75,189.75,0.0,0.0,13.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,789.75,169.5,0.0,0.0,207.25,1883.5,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,55.0,0.0,0.0,0.0,244.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.75,2933.0,2142.25,1500.5,1129.0,918.25,690.5,641.25,652.5,607.25,629.5,692.25,743.25,922.75,1259.25,1773.75,2746.5,6738.25,Batik Tambal
3474.25,1841.25,146.5,0.0,0.0,403.75,1484.25,181.0,0.0,0.0,38.25,21.75,0.0,0.0,0.0,0.0,1.5,7.5,0.0,0.0,0.0,253.5,849.0,225.0,0.0,0.0,336.75,2277.0,0.0,0.0,0.0,219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,25.5,168.25,0.0,0.0,0.0,811.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.75,3872.25,2533.25,1616.25,1265.25,970.25,866.75,805.5,736.75,642.5,730.0,699.5,769.5,887.5,1125.0,1457.5,2170.5,4195.5,Batik Tambal
7620.5,1559.75,183.75,0.0,0.0,241.75,187.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,9.25,0.0,0.0,0.75,2171.5,981.5,21.75,0.0,0.5,232.25,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,4.0,0.0,0.0,0.0,1683.0,480.5,0.0,0.0,0.0,169.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.5,0.0,0.0,0.0,1537.5,3602.5,3960.25,1547.75,864.5,570.5,443.0,342.25,321.0,321.5,314.75,304.75,359.0,408.75,511.5,689.5,993.75,1737.75,7584.75,Batik Tambal
9050.5,1175.5,3.75,0.0,1.25,410.5,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,697.5,758.5,0.25,0.0,0.5,1004.75,118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,717.25,1189.5,0.0,0.0,0.25,1364.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,2718.0,3721.75,2068.25,1458.75,1177.0,1023.5,844.5,879.75,824.0,817.0,855.5,891.75,944.0,1104.25,1339.5,1703.75,2428.25,7246.75,Batik Tambal
3474.25,1841.25,146.5,0.0,0.0,403.75,1484.25,181.0,0.0,0.0,38.25,21.75,0.0,0.0,0.0,0.0,1.5,7.5,0.0,0.0,0.0,253.5,849.0,225.0,0.0,0.0,336.75,2277.0,0.0,0.0,0.0,219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,25.5,168.25,0.0,0.0,0.0,811.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.75,3872.25,2533.25,1616.25,1265.25,970.25,866.75,805.5,736.75,642.5,730.0,699.5,769.5,887.5,1125.0,1457.5,2170.5,4195.5,Batik Tambal
3638.0,1937.0,0.0,0.0,0.0,1656.75,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1493.5,2131.0,22.25,0.0,0.0,958.5,333.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,294.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5,2482.0,1608.75,1255.25,1069.25,942.75,920.75,908.0,887.5,889.5,933.5,895.25,944.25,1049.75,1112.75,1312.25,1772.0,4042.0,Batik Tambal
3633.5,3711.75,1096.25,0.0,0.0,15.75,1138.0,361.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.75,80.5,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.25,2832.0,2479.5,1871.0,1517.25,1292.75,1170.5,1115.25,984.75,1052.5,1086.75,1147.75,1221.5,1474.75,1750.0,2387.0,3319.75,6107.0,Batik Tambal
5141.5,1106.5,179.25,0.0,39.75,341.25,103.0,8.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,161.25,67.75,29.75,0.0,128.5,2409.0,472.0,7.5,0.0,43.25,130.25,96.75,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,100.75,138.25,116.5,26.0,0.0,96.75,1324.5,466.25,0.0,0.0,0.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.5,105.75,0.0,0.0,166.75,194.25,2140.0,3443.75,2356.75,1784.25,1491.25,1291.75,1101.5,1041.75,975.5,1086.25,990.75,1020.25,1047.0,1229.5,1428.5,1719.25,2297.25,5478.25,Batik Tambal
3950.75,3220.0,3.25,0.0,0.0,1045.75,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,30.75,0.0,0.0,0.0,2079.75,2751.75,0.0,0.0,0.0,582.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,843.0,363.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.25,1812.5,3581.0,1817.5,1191.25,864.0,725.75,545.5,518.25,437.75,538.75,452.25,533.25,531.5,678.75,830.25,1237.75,1972.5,6160.25,Batik Tambal
1543.5,87.75,0.0,0.0,20.5,1302.0,197.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,33.0,1787.75,1185.75,0.0,0.0,7.25,3105.5,744.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.25,161.0,330.75,0.0,0.0,0.0,747.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.75,800.25,2884.0,2208.75,1554.75,1120.25,867.25,758.75,683.75,634.5,574.25,643.5,637.0,780.75,889.5,1189.5,1711.0,2753.25,5332.25,Batik Tambal
4750.25,1508.5,327.0,0.0,0.0,160.0,172.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,508.0,2108.5,44.5,0.0,10.25,493.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0.0,0.5,916.25,2616.0,0.0,0.0,0.25,1696.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5716.75,2813.75,2661.5,1509.75,1079.25,981.0,904.5,825.5,787.0,699.75,4510.25,727.0,726.0,827.0,892.75,1006.25,1125.0,1593.5,6118.0,Batik Tambal
1223.0,899.75,23.5,0.0,0.5,264.5,436.0,9.25,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,322.75,556.25,43.75,0.0,0.0,125.75,499.75,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,148.25,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,13.75,0.0,0.0,0.0,16472.25,9030.25,4928.0,2402.5,1423.75,1090.75,856.75,595.25,549.25,422.0,2164.75,451.75,539.0,590.5,850.25,994.25,1188.0,1901.0,10583.75,Batik Tambal
5794.25,2349.75,0.0,0.0,0.0,2494.25,578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.5,1328.5,0.0,0.0,15.25,1269.25,417.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.5,858.5,0.0,0.0,16.25,1796.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.75,2645.5,3530.0,1791.75,1114.25,790.25,631.25,493.0,496.5,437.0,537.0,454.25,466.5,543.5,644.25,820.25,1172.5,1925.75,7201.5,Batik Tambal
1693.25,346.25,0.0,0.0,0.0,547.0,153.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,714.75,2.5,0.0,0.0,442.5,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.75,573.25,0.0,0.0,0.0,125.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28206.75,2594.75,1664.5,1165.0,899.75,725.75,648.25,583.5,468.0,425.25,21037.5,482.0,473.75,614.25,668.5,821.0,1022.75,1368.5,5182.0,Batik Tambal
9720.25,621.0,0.0,0.0,6.5,304.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,17.5,0.0,0.0,11.25,4762.75,349.75,0.0,0.0,0.0,252.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.5,0.0,0.0,1.75,2727.0,399.0,0.0,0.0,0.0,451.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3681.0,4862.25,3389.0,1453.0,981.75,805.0,659.25,620.25,558.75,531.25,538.5,501.75,563.5,613.25,745.0,859.25,1117.75,1721.25,11102.75,Batik Tambal
1083.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,135.75,110.5,0.25,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,222.75,0.0,0.0,0.0,607.0,680.75,7.75,0.0,0.0,100.0,44.75,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,93.5,759.0,0.0,0.0,0.25,4215.5,1496.5,0.0,0.0,0.0,657.25,3.25,939.75,3247.25,2388.5,1679.5,1238.5,1055.25,866.25,778.0,711.5,712.0,737.5,819.75,879.5,1092.75,1278.0,1752.5,2416.5,4488.0,Batik Tambal
1586.0,495.75,15.0,0.0,0.0,527.25,3714.25,120.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,6.75,0.0,0.0,15.75,282.0,1212.25,525.75,0.0,0.0,18.75,1213.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,117.25,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.25,2488.0,2058.25,1606.0,1292.75,1051.5,950.0,835.0,826.25,840.5,823.5,897.5,1027.5,1215.0,1501.75,2031.75,2845.25,4703.75,Batik Tambal
5471.25,2345.25,0.0,0.0,0.0,751.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,5708.75,1866.0,0.0,0.0,0.0,397.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,2228.0,559.0,0.0,0.0,0.0,102.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,228.25,4705.75,3510.5,1478.75,917.0,694.5,534.25,533.25,453.75,390.5,414.5,428.5,444.25,505.5,579.25,687.0,867.5,1391.25,7821.25,Batik Tambal
3397.25,187.0,244.25,284.5,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,262.0,607.75,0.0,122.5,439.25,1025.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,678.75,0.0,0.0,60.25,1865.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1358.5,0.0,0.0,0.0,2639.75,1139.75,2985.5,1908.25,1307.25,979.5,731.5,613.75,582.75,554.75,535.25,544.0,599.0,653.75,789.0,1015.75,1324.25,2004.75,4595.25,Batik Tambal
3349.5,1684.25,229.75,0.0,5.25,120.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,34.25,0.0,0.25,1407.5,1779.0,10.25,0.0,0.75,247.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,1.5,0.0,0.0,2934.5,1134.5,0.0,0.0,2.25,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,20.25,1857.5,3592.5,2200.75,1507.25,1158.25,987.75,873.0,772.75,718.25,726.5,728.25,760.25,902.5,985.5,1222.5,1612.5,2328.75,5668.5,Batik Tambal
