Id,population,households,median_income,median_house_value
16180,153.0,29.0,3.8625,350000.0
16181,,55.0,3.2292,275000.0
16182,1628.0,524.0,2.6083,193800.0
16183,313.0,105.0,2.5742,350000.0
16184,582.0,222.0,3.4671,250000.0
16185,1055.0,382.0,1.8519,32500.0
16186,1441.0,919.0,4.7105,275000.0
16187,725.0,392.0,3.6037,187500.0
16188,113.0,27.0,4.6563,350000.0
16189,4531.0,962.0,2.7909,250000.0
16190,286.0,148.0,1.6125,112500.0
16191,1061.0,68.0,4.3958,225000.0
16192,421.0,255.0,2.0548,162500.0
16193,1136.0,436.0,1.375,312500.0
16194,1846.0,557.0,1.3365,225000.0
16195,1266.0,626.0,2.7794,350000.0
16196,2619.0,1242.0,2.5755,325000.0
16197,2259.0,979.0,2.5403,250000.0
16198,1438.0,733.0,3.6031,275000.0
16199,868.0,329.0,3.8261,250000.0
16200,1051.0,562.0,2.8458,350000.0
16201,1145.0,666.0,4.2222,361600.0
16202,1935.0,1139.0,4.6053,386100.0
16203,2232.0,1321.0,,316200.0
16204,580.0,388.0,4.05,423100.0
16205,945.0,544.0,5.2519,376600.0
16206,810.0,442.0,5.6235,500001.0
16207,784.0,430.0,3.3702,370000.0
16208,,438.0,3.9079,370000.0
16209,855.0,478.0,5.0731,405400.0
16210,1575.0,921.0,3.5655,427300.0
16211,751.0,464.0,4.75,500001.0
16212,909.0,481.0,4.2569,455400.0
16213,1531.0,822.0,3.3565,386400.0
16214,2280.0,1076.0,3.3937,270000.0
16215,2129.0,1037.0,3.5052,391200.0
16216,1082.0,488.0,2.6803,490000.0
16217,1270.0,332.0,2.0329,225000.0
16218,2007.0,596.0,2.5701,266700.0
16219,1630.0,590.0,1.65,265000.0
16220,2075.0,807.0,1.3824,212500.0
16221,1715.0,614.0,2.1289,250000.0
16222,1008.0,269.0,3.3816,262500.0
16223,639.0,259.0,2.1971,275000.0
16224,1155.0,439.0,2.2328,250000.0
16225,935.0,465.0,2.7173,300000.0
16226,1227.0,513.0,3.5536,400000.0
16227,1460.0,741.0,2.9052,400000.0
16228,1162.0,374.0,3.0,275000.0
16229,1181.0,575.0,3.575,396800.0
16230,871.0,474.0,4.0625,355600.0
16231,1012.0,475.0,4.0568,387900.0
16232,861.0,406.0,4.4318,437500.0
16233,839.0,456.0,4.7946,355600.0
16234,1144.0,591.0,4.0,375000.0
16235,801.0,411.0,4.2708,368900.0
16236,1043.0,519.0,3.7545,383700.0
16237,573.0,289.0,4.2667,338800.0
16238,725.0,338.0,5.0505,380400.0
16239,633.0,378.0,3.5114,347500.0
16240,1415.0,687.0,4.875,362200.0
16241,1191.0,589.0,3.95,347700.0
16242,1122.0,469.0,3.2632,306000.0
16243,1370.0,594.0,4.6547,325700.0
16244,856.0,394.0,3.0833,328100.0
16245,1079.0,472.0,5.0196,324300.0
16246,962.0,490.0,3.775,325900.0
16247,1824.0,952.0,5.0519,356100.0
16248,2304.0,1180.0,4.5469,409700.0
16249,2818.0,1198.0,4.2672,391900.0
16250,909.0,394.0,4.8382,294900.0
16251,118.0,40.0,4.5375,350000.0
16252,1260.0,614.0,4.7437,331000.0
16253,1159.0,497.0,3.8846,333100.0
16254,724.0,301.0,5.3292,300900.0
16255,494.0,206.0,5.0602,298900.0
16256,,212.0,5.0782,310800.0
16257,124.0,51.0,1.4886,450000.0
16258,410.0,148.0,4.0042,208300.0
16259,88.0,27.0,3.675,162500.0
16260,712.0,398.0,3.9722,290900.0
16261,1047.0,476.0,4.5057,321600.0
16262,1645.0,596.0,3.7051,253700.0
16263,3269.0,1383.0,2.8679,243300.0
16264,1555.0,836.0,4.119,298300.0
16265,506.0,275.0,4.4375,320000.0
16266,480.0,253.0,4.4074,277300.0
16267,620.0,236.0,1.9944,262500.0
16268,1347.0,348.0,2.9312,239100.0
16269,2987.0,753.0,2.8135,260300.0
16270,1726.0,466.0,3.4028,233300.0
16271,316.0,168.0,3.0865,225000.0
16272,308.0,75.0,2.6667,325000.0
16273,1816.0,496.0,3.0774,300000.0
16274,2071.0,611.0,3.2964,265000.0
16275,1029.0,306.0,2.0577,214600.0
16276,837.0,292.0,2.4531,229000.0
16277,1483.0,421.0,3.4063,253900.0
16278,1442.0,371.0,4.2891,230000.0
16279,1220.0,357.0,2.5809,255300.0
16280,2034.0,513.0,2.0325,178100.0
16281,1932.0,549.0,2.3903,236100.0
16282,1176.0,305.0,2.6538,206300.0
16283,2147.0,674.0,2.5694,201000.0
16284,3134.0,959.0,4.3393,217300.0
16285,2337.0,781.0,3.4472,225400.0
16286,1587.0,450.0,2.59,211800.0
16287,2722.0,834.0,1.4282,140400.0
16288,4737.0,1581.0,1.4133,203400.0
16289,924.0,302.0,2.1767,185300.0
16290,55.0,19.0,2.625,187500.0
16291,259.0,89.0,2.2167,193800.0
16292,871.0,265.0,2.1667,193800.0
16293,879.0,309.0,2.2222,195100.0
16294,1025.0,293.0,2.9063,192000.0
16295,567.0,207.0,2.8603,189000.0
16296,1115.0,356.0,2.6364,199300.0
16297,1064.0,290.0,1.1125,206300.0
16298,1923.0,535.0,3.6607,192300.0
16299,93.0,26.0,2.1484,181300.0
16300,1405.0,606.0,3.7813,275900.0
16301,928.0,354.0,4.1417,270800.0
16302,839.0,255.0,4.7031,255200.0
16303,1430.0,476.0,3.4073,254700.0
16304,1209.0,540.0,3.5912,284900.0
16305,148.0,70.0,3.6687,335000.0
16306,415.0,159.0,1.9464,249000.0
16307,1032.0,357.0,5.5563,250800.0
16308,999.0,448.0,4.2212,271300.0
16309,889.0,424.0,4.0391,279900.0
16310,734.0,335.0,3.8864,281300.0
16311,1076.0,324.0,2.9911,263900.0
16312,1447.0,546.0,3.3555,275000.0
16313,935.0,335.0,4.1552,240900.0
16314,1178.0,315.0,3.2813,229600.0
16315,1208.0,399.0,3.6429,230000.0
16316,2261.0,671.0,2.888,246400.0
16317,973.0,366.0,3.4583,240900.0
16318,1438.0,516.0,2.3087,258600.0
16319,1136.0,363.0,4.3125,243000.0
16320,1765.0,611.0,3.3333,292300.0
16321,935.0,341.0,4.6786,263200.0
16322,1008.0,329.0,4.0,264000.0
16323,729.0,274.0,3.6694,275500.0
16324,782.0,235.0,3.6719,259800.0
16325,1102.0,367.0,4.3125,267200.0
16326,1485.0,447.0,4.3898,270000.0
16327,587.0,171.0,5.0224,261900.0
16328,1534.0,406.0,4.0132,229400.0
16329,1055.0,310.0,4.625,279300.0
16330,988.0,304.0,4.5769,254500.0
16331,1337.0,424.0,4.1071,240900.0
16332,1703.0,507.0,3.4231,230200.0
16333,1170.0,384.0,3.4769,238700.0
16334,1027.0,362.0,2.3625,233000.0
16335,1092.0,356.0,3.7835,271300.0
16336,1168.0,365.0,4.0642,272500.0
16337,998.0,330.0,4.0781,250300.0
16338,1119.0,315.0,4.2672,219400.0
16339,647.0,208.0,2.1187,239300.0
16340,1682.0,552.0,3.8643,276200.0
16341,1225.0,410.0,4.8214,242900.0
16342,904.0,295.0,4.0583,236200.0
16343,1789.0,521.0,4.0071,244700.0
16344,1989.0,537.0,3.6667,252600.0
16345,2363.0,661.0,,254000.0
16346,1583.0,456.0,3.7105,250500.0
16347,1769.0,541.0,3.8274,252000.0
16348,2101.0,706.0,3.0107,242000.0
16349,2270.0,647.0,3.8934,251800.0
16350,1463.0,360.0,3.1786,222600.0
16351,1173.0,385.0,3.4605,265000.0
16352,1773.0,540.0,3.9565,268500.0
16353,890.0,300.0,4.3036,261800.0
16354,847.0,284.0,3.7143,260000.0
16355,1562.0,498.0,4.3846,270600.0
16356,1086.0,326.0,3.8583,261600.0
16357,1159.0,299.0,3.9167,243600.0
16358,1425.0,330.0,4.0547,246200.0
16359,1102.0,282.0,4.0,231600.0
16360,1633.0,528.0,4.5,266900.0
16361,1138.0,304.0,4.0234,266500.0
16362,879.0,282.0,3.1908,255600.0
16363,929.0,281.0,3.8958,247700.0
16364,1848.0,524.0,3.9567,251500.0
16365,895.0,257.0,5.3913,248900.0
16366,1524.0,470.0,5.0201,264100.0
16367,2204.0,600.0,3.5536,251000.0
16368,1434.0,396.0,3.0313,219100.0
16369,1411.0,438.0,3.0469,238000.0
16370,1697.0,465.0,3.4773,226300.0
16371,3900.0,1029.0,1.2269,181900.0
16372,1738.0,429.0,4.9926,213900.0
16373,1615.0,447.0,3.495,217800.0
16374,1528.0,424.0,3.8625,218300.0
16375,953.0,253.0,4.2727,241900.0
16376,1330.0,647.0,3.5435,278600.0
16377,1186.0,532.0,3.4531,
16378,799.0,363.0,3.75,435700.0
16379,948.0,380.0,3.93,390000.0
16380,2659.0,1269.0,3.5744,500000.0
16381,363.0,168.0,6.1636,367700.0
16382,954.0,456.0,4.5352,374200.0
16383,1545.0,726.0,2.9899,406500.0
16384,1587.0,713.0,2.5933,359600.0
16385,1396.0,648.0,3.2679,345700.0
16386,1170.0,498.0,4.0793,306700.0
16387,1055.0,467.0,2.8711,329600.0
16388,1675.0,857.0,3.2083,330000.0
16389,1886.0,756.0,3.3239,350000.0
16390,1391.0,618.0,3.6346,338000.0
16391,911.0,423.0,4.4312,361000.0
16392,1095.0,437.0,4.0089,357000.0
16393,,448.0,5.482,366300.0
16394,1152.0,445.0,5.1893,420300.0
16395,1179.0,458.0,4.4946,358600.0
16396,622.0,232.0,5.8151,500001.0
16397,465.0,162.0,10.7569,500001.0
16398,1090.0,401.0,9.3603,500001.0
16399,1293.0,470.0,6.1592,381700.0
16400,689.0,265.0,4.6071,337400.0
16401,819.0,319.0,4.0846,333600.0
16402,862.0,371.0,6.0274,349000.0
16403,772.0,348.0,4.95,322600.0
16404,1786.0,301.0,3.0804,313400.0
16405,695.0,258.0,6.5372,394000.0
16406,642.0,273.0,4.375,349500.0
16407,707.0,,6.2561,431000.0
16408,2535.0,1109.0,5.0887,335100.0
16409,1488.0,623.0,5.5622,313600.0
16410,2263.0,908.0,6.203,346800.0
16411,856.0,326.0,5.3961,416900.0
16412,791.0,287.0,10.959,500001.0
16413,735.0,252.0,8.1189,500001.0
16414,1633.0,658.0,5.6787,363600.0
16415,1605.0,567.0,4.9537,365600.0
16416,876.0,338.0,7.8476,500001.0
16417,,491.0,8.0069,426800.0
16418,1115.0,397.0,6.7228,405200.0
16419,936.0,285.0,5.9245,484600.0
16420,762.0,274.0,,500001.0
16421,641.0,224.0,10.6605,500001.0
16422,767.0,302.0,5.9114,399000.0
16423,812.0,328.0,6.8322,394100.0
16424,1153.0,407.0,5.1238,335100.0
16425,1431.0,496.0,5.2088,344200.0
16426,970.0,406.0,4.7813,275500.0
16427,1411.0,526.0,3.8304,261400.0
16428,752.0,246.0,3.2448,266200.0
16429,1193.0,430.0,5.0634,264200.0
16430,1670.0,703.0,4.1932,269200.0
16431,653.0,171.0,4.2167,231900.0
16432,771.0,239.0,4.7143,219300.0
16433,1083.0,315.0,4.475,221200.0
16434,1795.0,539.0,3.6581,225000.0
16435,1216.0,,3.3208,238600.0
16436,658.0,220.0,4.0859,228600.0
16437,962.0,317.0,3.2875,221500.0
16438,1225.0,399.0,4.0855,244100.0
16439,1388.0,404.0,2.9688,232000.0
16440,1577.0,516.0,4.1939,237900.0
16441,1211.0,409.0,3.5156,239400.0
16442,434.0,162.0,2.5333,239300.0
16443,,310.0,3.0,246700.0
16444,770.0,294.0,4.5913,259700.0
16445,613.0,201.0,2.9119,228900.0
16446,1382.0,392.0,4.2562,221600.0
16447,1138.0,340.0,4.1406,219500.0
16448,1138.0,325.0,2.875,225000.0
16449,1093.0,363.0,3.0703,
16450,1491.0,602.0,3.9758,348600.0
16451,1273.0,512.0,3.275,332100.0
16452,1395.0,549.0,3.9097,323800.0
16453,1171.0,467.0,4.0977,322100.0
16454,1015.0,337.0,4.1397,331300.0
16455,1594.0,632.0,4.4094,336100.0
16456,708.0,279.0,5.8096,339800.0
16457,1092.0,459.0,3.5302,329600.0
16458,1091.0,409.0,3.5909,331200.0
16459,782.0,287.0,4.0391,332700.0
16460,650.0,265.0,3.5278,339800.0
16461,795.0,297.0,4.3977,353600.0
16462,729.0,281.0,4.3281,323100.0
16463,1126.0,429.0,4.4,318400.0
16464,1583.0,477.0,4.3393,317600.0
16465,1056.0,453.0,3.6859,311800.0
16466,1052.0,405.0,4.4375,329200.0
16467,1285.0,482.0,3.7734,314700.0
16468,1136.0,409.0,4.7703,331000.0
16469,1041.0,379.0,3.7361,320200.0
16470,1105.0,401.0,3.7054,308500.0
16471,1092.0,438.0,4.8036,297800.0
16472,979.0,378.0,3.9205,319100.0
16473,1041.0,408.0,3.7562,321200.0
16474,1177.0,416.0,4.8516,323800.0
16475,1147.0,420.0,3.4583,321300.0
16476,1211.0,442.0,4.0208,323100.0
16477,1072.0,370.0,4.131,314300.0
16478,1372.0,517.0,3.9236,
16479,497.0,199.0,6.2642,438500.0
16480,487.0,207.0,3.8333,340800.0
16481,1188.0,436.0,4.3909,317700.0
16482,1154.0,424.0,4.5744,315200.0
16483,566.0,231.0,5.1681,500001.0
16484,867.0,376.0,5.2598,371500.0
16485,742.0,307.0,5.1991,369400.0
16486,530.0,235.0,3.9219,433300.0
16487,742.0,298.0,5.6204,406200.0
16488,2410.0,778.0,3.1359,350000.0
16489,564.0,258.0,3.2059,350000.0
16490,,829.0,3.5296,400000.0
16491,733.0,342.0,4.1116,187500.0
16492,1281.0,603.0,3.2321,112500.0
16493,1142.0,463.0,3.7083,307700.0
16494,1299.0,447.0,3.1406,316200.0
16495,1009.0,374.0,3.9464,295600.0
16496,891.0,269.0,3.8333,296300.0
16497,841.0,306.0,4.5329,278800.0
16498,838.0,314.0,4.1419,291500.0
16499,1247.0,454.0,4.0985,283200.0
16500,1439.0,614.0,2.8448,268900.0
16501,1332.0,558.0,3.0465,274200.0
16502,1499.0,521.0,3.2792,260800.0
16503,1272.0,468.0,4.2644,284100.0
16504,1078.0,393.0,3.3393,272300.0
16505,941.0,328.0,4.3859,270200.0
16506,1137.0,354.0,3.4919,271800.0
16507,920.0,322.0,3.96,272200.0
16508,872.0,330.0,2.9632,286300.0
16509,1266.0,490.0,3.7969,297800.0
16510,1098.0,342.0,3.7552,296600.0
16511,820.0,,5.6826,300000.0
16512,1087.0,426.0,3.5,275700.0
16513,1434.0,444.0,3.875,275700.0
16514,,477.0,4.0217,272400.0
16515,1640.0,579.0,4.0625,272800.0
16516,1041.0,387.0,3.9583,273700.0
16517,1154.0,403.0,4.3611,268100.0
16518,1230.0,435.0,4.1786,271100.0
16519,847.0,356.0,4.1029,500001.0
16520,1067.0,530.0,2.9293,350000.0
16521,,593.0,3.0265,350000.0
16522,999.0,402.0,3.7419,500001.0
16523,1584.0,696.0,3.7887,500001.0
16524,880.0,385.0,2.7431,307100.0
16525,1302.0,577.0,3.7292,416700.0
16526,1380.0,596.0,4.75,500001.0
16527,194.0,87.0,2.8125,500001.0
16528,990.0,464.0,3.9688,483300.0
16529,1078.0,494.0,3.5221,443300.0
16530,955.0,425.0,4.1339,396400.0
16531,1674.0,684.0,3.129,375000.0
16532,2246.0,975.0,4.1148,457800.0
16533,1738.0,753.0,3.1653,335300.0
16534,1704.0,718.0,3.2028,322900.0
16535,1783.0,777.0,3.6148,352200.0
16536,546.0,227.0,9.1881,500001.0
16537,1143.0,455.0,6.1407,500001.0
16538,805.0,295.0,10.7058,500001.0
16539,2030.0,892.0,3.4236,376800.0
16540,1364.0,544.0,3.4605,441700.0
16541,1400.0,510.0,3.2396,375000.0
16542,1636.0,662.0,2.8553,360700.0
16543,2099.0,681.0,3.9375,402900.0
16544,1042.0,377.0,4.1635,398400.0
16545,1166.0,424.0,4.0652,421300.0
16546,1220.0,505.0,3.1989,446900.0
16547,1448.0,591.0,3.1392,422400.0
16548,1479.0,514.0,4.0208,414600.0
16549,1153.0,408.0,4.1856,404700.0
16550,1350.0,623.0,3.8571,366700.0
16551,1427.0,620.0,3.4883,337200.0
16552,1362.0,494.0,4.218,393800.0
16553,1202.0,568.0,3.8899,348500.0
16554,1111.0,417.0,3.5588,346400.0
16555,1508.0,515.0,3.5865,311400.0
16556,1505.0,644.0,3.0877,329100.0
16557,1663.0,665.0,3.0278,356300.0
16558,1170.0,458.0,3.7036,369200.0
16559,1070.0,420.0,4.125,359500.0
16560,1109.0,437.0,2.6719,318500.0
16561,1419.0,519.0,3.6429,328400.0
16562,1040.0,448.0,4.2414,500001.0
16563,1049.0,443.0,3.5833,348500.0
16564,1032.0,380.0,3.9954,324700.0
16565,1252.0,415.0,5.0562,336700.0
16566,,531.0,3.5833,322900.0
16567,1418.0,563.0,3.7167,332800.0
16568,1056.0,460.0,4.7328,351100.0
16569,1201.0,454.0,4.0353,342200.0
16570,1229.0,572.0,2.9201,322200.0
16571,4715.0,1165.0,3.4051,500001.0
16572,13.0,1.0,15.0001,500001.0
16573,1453.0,828.0,3.527,318900.0
16574,3549.0,993.0,1.2387,212800.0
16575,355.0,108.0,2.7083,180400.0
16576,37.0,27.0,10.2264,225000.0
16577,23.0,9.0,6.1359,225000.0
16578,558.0,166.0,4.2708,207100.0
16579,1183.0,356.0,3.3625,223700.0
16580,1618.0,638.0,0.9365,52500.0
16581,1448.0,318.0,1.1094,52500.0
16582,1109.0,333.0,1.2904,63300.0
16583,630.0,258.0,1.2411,112500.0
16584,154.0,85.0,0.8738,75000.0
16585,438.0,282.0,0.7714,87500.0
16586,575.0,193.0,2.2024,45000.0
16587,167.0,53.0,0.7917,
16588,1202.0,343.0,1.7875,76800.0
16589,583.0,216.0,2.3393,77600.0
16590,1025.0,440.0,1.2962,110200.0
16591,1237.0,462.0,1.3438,103100.0
16592,1340.0,484.0,1.3191,92300.0
16593,1398.0,721.0,1.125,110400.0
16594,736.0,260.0,3.6591,105100.0
16595,679.0,311.0,1.7788,97400.0
16596,1157.0,494.0,3.226,107600.0
16597,,319.0,3.3466,92600.0
16598,,479.0,1.65,66000.0
16599,1805.0,440.0,1.425,61300.0
16600,573.0,144.0,1.7212,59000.0
16601,1368.0,310.0,1.8261,54600.0
16602,676.0,124.0,1.7386,52000.0
16603,1489.0,386.0,1.4688,56800.0
16604,1406.0,,1.7039,52700.0
16605,272.0,54.0,0.696,42500.0
16606,2037.0,574.0,2.0303,63800.0
16607,,209.0,1.2625,43000.0
16608,323.0,98.0,1.9531,45000.0
16609,412.0,97.0,1.3417,60800.0
16610,23.0,5.0,2.375,67500.0
16611,64.0,14.0,2.625,55000.0
16612,788.0,320.0,3.6094,118400.0
16613,922.0,357.0,3.1845,87200.0
16614,975.0,373.0,2.0398,88100.0
16615,906.0,339.0,2.5488,80300.0
16616,2010.0,416.0,2.1284,59400.0
16617,338.0,145.0,1.7885,62100.0
16618,50.0,20.0,2.7656,50000.0
16619,1203.0,436.0,3.765,94600.0
16620,1554.0,654.0,3.0354,113700.0
16621,1698.0,671.0,3.1406,93900.0
16622,227.0,107.0,3.9922,247400.0
16623,462.0,193.0,5.8995,189900.0
16624,1737.0,665.0,3.066,94100.0
16625,1746.0,544.0,3.4625,84600.0
16626,1351.0,561.0,3.5404,91600.0
16627,1097.0,453.0,3.3235,87800.0
16628,1093.0,438.0,2.9107,
16629,730.0,342.0,2.5195,92600.0
16630,721.0,320.0,3.5703,87400.0
16631,999.0,371.0,2.0043,90800.0
16632,1228.0,619.0,3.0625,141500.0
16633,1128.0,510.0,4.061,113600.0
16634,720.0,309.0,5.1915,183700.0
16635,988.0,442.0,3.6667,123100.0
16636,533.0,159.0,2.625,65400.0
16637,1392.0,503.0,1.7794,98800.0
16638,1171.0,550.0,2.5043,76700.0
16639,,444.0,4.175,98300.0
16640,766.0,385.0,2.2981,105400.0
16641,463.0,185.0,3.4141,90600.0
16642,2019.0,524.0,1.5152,81300.0
16643,,471.0,2.6673,87500.0
16644,1388.0,631.0,2.6364,93800.0
16645,284.0,97.0,2.8854,55700.0
16646,2050.0,738.0,2.1265,55700.0
16647,1322.0,528.0,2.5714,70000.0
16648,492.0,172.0,2.6812,72800.0
16649,414.0,171.0,2.1429,69900.0
16650,498.0,195.0,1.6944,75200.0
16651,550.0,224.0,1.1141,54400.0
16652,367.0,152.0,2.5,63600.0
16653,749.0,208.0,1.962,52700.0
16654,310.0,93.0,2.5625,54200.0
16655,885.0,413.0,0.9782,54200.0
16656,1056.0,414.0,1.5329,48300.0
16657,891.0,292.0,2.5536,50500.0
16658,846.0,293.0,1.7895,63100.0
16659,690.0,181.0,2.3056,62300.0
16660,1143.0,444.0,3.0352,69800.0
16661,716.0,206.0,,75000.0
16662,892.0,304.0,1.7898,63500.0
16663,1208.0,373.0,2.0817,55300.0
16664,677.0,183.0,1.725,59300.0
16665,1368.0,390.0,2.1583,62000.0
16666,382.0,79.0,1.275,54000.0
16667,335.0,102.0,2.5234,62800.0
16668,1730.0,472.0,2.4866,68300.0
16669,788.0,222.0,1.9187,57700.0
16670,1384.0,401.0,1.9402,62200.0
16671,169.0,62.0,3.7734,
16672,967.0,278.0,,65900.0
16673,1857.0,435.0,2.8705,113600.0
16674,960.0,245.0,2.0893,65000.0
16675,782.0,218.0,2.3269,55900.0
16676,1734.0,400.0,2.0833,48300.0
16677,2248.0,588.0,1.4583,53000.0
16678,1409.0,365.0,1.7574,51700.0
16679,1413.0,283.0,2.125,61200.0
16680,2188.0,611.0,1.9375,56700.0
16681,451.0,124.0,2.1705,60300.0
16682,2268.0,635.0,1.8814,57700.0
16683,1854.0,514.0,2.551,59100.0
16684,1294.0,342.0,2.7829,61800.0
16685,1223.0,343.0,2.1591,67800.0
16686,851.0,195.0,2.4412,61600.0
16687,1175.0,278.0,3.1053,73100.0
16688,576.0,155.0,1.69,65900.0
16689,1140.0,304.0,2.4667,81400.0
16690,3201.0,720.0,1.7694,73900.0
16691,236.0,103.0,1.1964,80400.0
16692,517.0,188.0,2.1991,67200.0
16693,951.0,267.0,2.875,57700.0
16694,1591.0,549.0,1.6563,57200.0
16695,1277.0,435.0,1.5539,59200.0
16696,514.0,152.0,2.625,89200.0
16697,,337.0,2.401,58400.0
16698,1177.0,347.0,1.9875,56400.0
16699,1163.0,336.0,2.625,72100.0
16700,1742.0,426.0,2.4097,66000.0
16701,315.0,99.0,1.8958,85700.0
16702,1562.0,743.0,5.3224,225800.0
16703,1539.0,699.0,3.675,152400.0
16704,732.0,350.0,3.4231,123800.0
16705,1016.0,314.0,10.0088,242000.0
16706,1520.0,601.0,3.5982,94400.0
16707,451.0,,4.0221,173300.0
16708,1192.0,579.0,2.3339,87100.0
16709,507.0,182.0,4.5278,166900.0
16710,1114.0,446.0,3.2872,175000.0
16711,630.0,255.0,,155100.0
16712,,647.0,4.0444,129200.0
16713,2177.0,,3.2889,98900.0
16714,531.0,203.0,5.9191,151900.0
16715,919.0,359.0,2.6765,96400.0
16716,171.0,79.0,2.7045,102800.0
16717,1114.0,472.0,2.0091,101500.0
16718,781.0,483.0,2.213,87500.0
16719,1679.0,750.0,3.1369,119600.0
16720,1837.0,976.0,2.5,175900.0
16721,2195.0,780.0,3.9615,194600.0
16722,1178.0,525.0,6.556,234700.0
16723,3061.0,861.0,1.3729,110300.0
16724,1916.0,536.0,1.3531,94600.0
16725,1129.0,386.0,5.143,176500.0
16726,643.0,347.0,2.7031,150000.0
16727,684.0,350.0,4.2589,134900.0
16728,1158.0,393.0,5.3002,191700.0
16729,1109.0,452.0,4.3008,136400.0
16730,2038.0,709.0,5.1202,133800.0
16731,608.0,254.0,3.1827,162100.0
16732,915.0,335.0,4.3008,119800.0
16733,2071.0,714.0,4.4063,130800.0
16734,906.0,288.0,4.918,130600.0
16735,1234.0,377.0,5.5427,162100.0
16736,2206.0,621.0,5.5842,159100.0
16737,3771.0,961.0,3.7206,146000.0
16738,1290.0,351.0,5.0285,148200.0
16739,267.0,90.0,5.6147,244700.0
16740,2279.0,,3.6083,146400.0
16741,965.0,260.0,4.6477,142700.0
16742,635.0,146.0,2.2961,126700.0
16743,1862.0,625.0,4.875,143100.0
16744,1325.0,423.0,4.5179,145600.0
16745,657.0,209.0,5.1878,153900.0
16746,895.0,242.0,5.7201,155700.0
16747,1200.0,380.0,4.9861,133500.0
16748,1301.0,259.0,2.8403,132300.0
16749,1596.0,528.0,4.1739,131300.0
16750,1378.0,481.0,3.7375,138800.0
16751,2183.0,643.0,3.428,140700.0
16752,1010.0,474.0,4.1719,206100.0
16753,1518.0,741.0,3.5684,78700.0
16754,167.0,45.0,4.5,92800.0
16755,,549.0,3.7413,105300.0
16756,1947.0,524.0,2.5742,98400.0
16757,1544.0,499.0,3.5379,99100.0
16758,3036.0,997.0,2.5212,110000.0
16759,3440.0,942.0,1.9698,112300.0
16760,1650.0,,1.886,105300.0
16761,3785.0,,1.7774,100000.0
16762,1215.0,435.0,3.2788,100000.0
16763,1338.0,544.0,2.6495,116200.0
16764,977.0,,4.3958,108400.0
16765,306.0,154.0,3.9792,131900.0
16766,2734.0,879.0,2.7981,92100.0
16767,1547.0,501.0,3.994,95500.0
16768,1890.0,668.0,3.0729,104800.0
16769,1304.0,511.0,2.8348,101600.0
16770,1367.0,645.0,1.4274,90500.0
16771,1713.0,444.0,4.0156,117600.0
16772,712.0,197.0,3.1471,102800.0
16773,782.0,222.0,4.0227,107700.0
16774,1860.0,459.0,3.1779,97300.0
16775,1629.0,818.0,2.2672,91100.0
16776,2769.0,715.0,3.0907,94100.0
16777,1615.0,406.0,2.5842,111300.0
16778,684.0,166.0,3.9265,107400.0
16779,1849.0,396.0,2.5437,99000.0
16780,3343.0,643.0,2.5473,106300.0
16781,1404.0,525.0,2.505,95000.0
16782,491.0,348.0,2.8523,87500.0
16783,1784.0,309.0,2.375,
16784,3327.0,957.0,4.4871,137900.0
16785,1258.0,389.0,3.175,95900.0
16786,50.0,20.0,3.75,120800.0
16787,164.0,65.0,3.4107,82800.0
16788,138.0,52.0,2.9821,155000.0
16789,62.0,25.0,1.15,112500.0
16790,1035.0,361.0,3.5735,106800.0
16791,1257.0,465.0,4.9861,201800.0
16792,1053.0,557.0,2.6994,112500.0
16793,677.0,243.0,6.1805,247900.0
16794,116.0,49.0,5.5376,212500.0
16795,859.0,315.0,6.6605,220700.0
16796,783.0,285.0,2.8167,162100.0
16797,790.0,300.0,2.4342,125000.0
16798,182.0,57.0,2.8958,135000.0
16799,179.0,90.0,2.3333,87500.0
16800,721.0,304.0,2.4688,126800.0
16801,226.0,72.0,5.5693,153100.0
16802,373.0,131.0,5.0362,181300.0
16803,270.0,97.0,6.0582,157700.0
16804,290.0,107.0,3.225,177100.0
16805,201.0,51.0,1.4732,156300.0
16806,287.0,83.0,3.3882,125000.0
16807,1459.0,478.0,2.4674,130900.0
16808,769.0,229.0,3.6389,130400.0
16809,1342.0,411.0,2.7958,59000.0
16810,909.0,345.0,2.1513,99700.0
16811,77.0,49.0,1.125,150000.0
16812,206.0,73.0,4.75,121400.0
16813,629.0,170.0,2.8676,76900.0
16814,193.0,59.0,2.5625,146900.0
16815,20.0,6.0,2.625,137500.0
16816,256.0,93.0,3.1719,158300.0
16817,171.0,70.0,0.9614,55700.0
16818,664.0,240.0,1.6458,83600.0
16819,678.0,234.0,2.9531,104000.0
16820,125.0,38.0,2.9,125000.0
16821,1542.0,30.0,5.7485,162500.0
16822,308.0,115.0,2.6563,103100.0
16823,59.0,26.0,3.65,162500.0
16824,1848.0,293.0,2.2891,162500.0
16825,1094.0,224.0,2.6842,156300.0
16826,1768.0,626.0,2.2619,123500.0
16827,,283.0,2.0284,96300.0
16828,878.0,318.0,,185700.0
16829,1071.0,369.0,3.5,240800.0
16830,1327.0,467.0,5.5942,186900.0
16831,923.0,284.0,5.5057,147200.0
16832,2725.0,902.0,3.9323,130100.0
16833,134.0,57.0,3.95,178100.0
16834,240.0,69.0,3.6312,202800.0
16835,236.0,83.0,6.4562,230000.0
16836,525.0,201.0,2.0625,155000.0
16837,154.0,55.0,2.0694,175000.0
